,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonElectrophilicity,sTDDFTHOMOoffset,sTDDFTLUMOoffset,Planarity,PiSystemSize,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,ScharberFF,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
1341,-2.6,-6.37,0.3000000000000003,0.8399999999999999,1.9143027177147391,1.208614406,3.77,-4860.4098691928775,2.23404,5.929636313,22.044897326983644,3.14,5.9897904869356955,10.813435519187275,16.80322600612297,34.29538427849698,22.070221894661227,12.225162383835752,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.44,5.335603448275863,3.77,7.813728448275862,3.3287284482758626,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.3300000000000001,0.6100000000000001,1.3057377347709924,59,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,1.9142511999999998,15440.0,1.9142511999999998,15440.0,1.208614406,1.208614406,2.257052621,0.65,55.5,0.92,12.9,7.1
1353,-2.54,-6.38,0.2999999999999998,0.7800000000000002,1.9925981948026183,1.673317906,3.84,-4731.447969287494,6.62817,5.859359592000001,21.463019797363,3.01,6.967194681231388,9.62626730150264,16.593461982734027,32.465108369219124,18.833791975389914,13.63131639382921,-1.83,-5.85,0.16000000000000014,0.29000000000000004,2.1962656219004164,0.241128707,4.02,-15122.809191764587,2.34005,12.751957815,44.747319950918076,3.31,5.180104166666667,3.84,7.650104166666668,3.190104166666667,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.5300000000000002,0.71,1.1883725439251789,58,2.625226908,21174.6,2.1962065159999997,17714.2,0.241128707,1.99254457,16071.5,1.99254457,16071.5,1.673317906,1.673317906,2.659886367,0.65,70.4,0.86,20.97,12.7
1390,-2.49,-6.87,0.06000000000000005,0.2599999999999998,2.110307974608213,0.109637495,4.38,-3279.3565300536407,3.93151,3.058718395,8.878856332726405,3.1900000000000004,7.18940971768899,8.010140395355345,15.199550113044335,31.51626715939744,16.60902610976931,14.907241049628125,-1.98,-5.98,0.09000000000000008,0.09999999999999963,2.1783624280896645,0.14610088,4.0,-18106.00965473941,3.00659,14.24515589,62.75526667518831,3.49,5.000547945205478,4.38,7.614297945205481,2.9342979452054787,4.0,6.200100000000001,2.2201,3.960100000000001,0.8899999999999997,0.5100000000000002,1.6268211165608886,68,2.396248246,19327.7,2.178303804,17569.8,0.14610088,2.51152485,20257.5,2.110251182,17020.9,0.004644532,0.109637495,0.880102012,0.65,66.1,0.96,14.0,8.89
1401,-2.49,-6.87,0.06000000000000005,0.2599999999999998,2.110307974608213,0.109637495,4.38,-3279.3565300536407,3.93151,3.058718395,8.878856332726405,3.13,5.007148525382501,8.010140395355345,13.017288920737846,26.483674309241145,16.29663063435045,10.187043674890699,-1.79,-5.92,0.13000000000000012,0.1200000000000001,2.385712160285657,3.017880585,4.13,-10194.129684084059,10.48223,9.988432533,33.60423097633433,3.43,5.000547945205478,4.38,7.614297945205481,2.9342979452054787,4.13,5.783936138014527,1.928936138014528,3.598311138014528,0.9500000000000002,0.7000000000000002,1.6268211165608886,68,2.385647956,19242.2,2.385647956,19242.2,3.017880585,2.51152485,20257.5,2.110251182,17020.9,0.004644532,0.109637495,3.017880585,0.65,59.0,0.83,13.1,6.53
1402,-2.49,-6.87,0.06000000000000005,0.2599999999999998,2.110307974608213,0.109637495,4.38,-3279.3565300536407,3.93151,3.058718395,8.878856332726405,2.76,2.7032955920274753,8.010140395355345,10.713435987382821,19.219904161364774,14.370191869267488,4.849712292097291,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.7853530230000003,12.016106901188259,3.06,5.000547945205478,4.38,7.614297945205481,2.9342979452054787,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,1.3200000000000005,1.5200000000000002,1.6268211165608886,68,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.51152485,20257.5,2.110251182,17020.9,0.004644532,0.109637495,2.364060892,0.65,69.9,0.6,10.68,4.48
1403,-2.49,-6.87,0.06000000000000005,0.2599999999999998,2.110307974608213,0.109637495,4.38,-3279.3565300536407,3.93151,3.058718395,8.878856332726405,3.41,3.6031871115513336,8.010140395355345,11.613327506906678,25.740940419058656,17.754476186305126,7.986464232753532,-1.91,-6.2,0.4099999999999999,0.20000000000000012,2.5575654632017453,2.18439331,4.29,-10408.007351001079,1.9545,7.968147066,26.608475862299752,3.71,5.000547945205478,4.38,7.614297945205481,2.9342979452054787,4.29,6.12849796037296,2.07349796037296,3.83287296037296,0.6699999999999999,0.5800000000000003,1.6268211165608886,68,2.557496634,20628.3,2.557496634,20628.3,2.18439331,2.51152485,20257.5,2.110251182,17020.9,0.004644532,0.109637495,2.18439331,0.65,62.0,1.0,8.1,5.0
1407,-2.49,-6.87,0.06000000000000005,0.2599999999999998,2.110307974608213,0.109637495,4.38,-3279.3565300536407,3.93151,3.058718395,8.878856332726405,3.25,5.9897904869356955,8.010140395355345,13.999930882291038,29.574853988839823,16.921421585188167,12.653432403651655,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.55,5.000547945205478,4.38,7.614297945205481,2.9342979452054787,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.8300000000000001,0.5000000000000002,1.6268211165608886,68,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.51152485,20257.5,2.110251182,17020.9,0.004644532,0.109637495,2.257052621,0.65,72.3,0.93,13.5,9.06
1419,-2.76,-6.53,0.31999999999999984,1.0,1.9338300932354688,1.847147489,3.770000000000001,-5549.003434849148,9.74109,5.756769586999999,19.776781658681976,2.79,6.967194681231388,10.522793420795876,17.489988102027265,31.718093423026446,19.083085868613328,12.635007554413123,-1.83,-5.85,0.16000000000000014,0.29000000000000004,2.1962656219004164,0.241128707,4.02,-15122.809191764587,2.34005,12.751957815,44.747319950918076,3.09,5.7230835543766565,3.770000000000001,8.281208554376658,3.636208554376657,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.6800000000000006,0.9299999999999996,1.892952597453579,58,2.625226908,21174.6,2.1962065159999997,17714.2,0.241128707,1.93377805,15597.5,1.93377805,15597.5,1.847147489,1.847147489,2.659886367,0.65,62.0,0.72,19.11,8.51
1429,-2.76,-6.53,0.31999999999999984,1.0,1.9338300932354688,1.847147489,3.770000000000001,-5549.003434849148,9.74109,5.756769586999999,19.776781658681976,2.9800000000000004,5.9897904869356955,10.522793420795876,16.512583907731575,31.984875029276065,20.38265085608161,11.602224173194443,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.28,5.7230835543766565,3.770000000000001,8.281208554376658,3.636208554376657,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.4900000000000002,0.7699999999999998,1.892952597453579,58,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,1.93377805,15597.5,1.93377805,15597.5,1.847147489,1.847147489,2.257052621,0.65,58.0,0.82,21.49,10.19
1446,-2.47,-7.05,0.0900000000000003,0.20000000000000012,2.100166137671097,0.21759056,4.58,-2898.711010320586,3.98056,2.018820033,0.9749483211322808,2.78,2.7032955920274753,8.138091865385189,10.841387457412665,19.590387135544677,14.705532000751035,4.884855134793646,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.7853530230000003,12.016106901188259,3.08,4.94707423580786,4.58,7.613324235807859,2.8533242358078605,4.58,4.2366866812227055,0.9766866812227076,2.320436681222707,1.5,1.5000000000000002,1.5469311688664609,58,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.1001096180000003,16939.1,2.1001096180000003,16939.1,0.004321959,0.004321959,2.364060892,0.65,65.8,0.6,9.6,3.79
1457,-2.71,-6.91,0.5,0.91,2.3034740130926403,2.667310695,4.2,-3088.393968163678,0.14745999999999998,5.276402747,13.148088786390968,2.96,5.048874370412562,5.819921633354753,10.868796003767311,20.91156351124831,11.19752922257454,9.714034288673767,-1.77,-5.97,0.1100000000000001,0.11000000000000032,2.382513390200357,0.842805392,4.199999999999998,-17967.99590191805,2.24224,13.443344381000006,40.16131844440885,3.26,5.508595238095238,4.2,8.176095238095241,3.3660952380952383,4.199999999999998,5.763428571428572,1.893428571428572,3.565928571428572,0.9400000000000004,0.94,0.9205276209576624,48,2.541490816,20499.2,2.382449272,19216.4,0.842805392,2.303412022,18578.9,2.303412022,18578.9,2.667310695,2.667310695,3.447543414,0.65,73.2,0.8340000000000001,16.98,10.37
1460,-2.71,-6.91,0.5,0.91,2.3034740130926403,2.667310695,4.2,-3088.393968163678,0.14745999999999998,5.276402747,13.148088786390968,2.92,4.731442027845098,5.819921633354753,10.55136366119985,20.02648822895732,11.04621126010732,8.980276968849996,-1.79,-5.93,0.17999999999999994,0.16000000000000014,2.41969599285856,5.075779484,4.14,-9410.312718462876,11.64466,8.78473932,21.157306354257802,3.22,5.508595238095238,4.2,8.176095238095241,3.3660952380952383,4.14,5.7876871980676325,1.927687198067633,3.5989371980676337,0.9800000000000004,0.92,0.9205276209576624,48,2.419630874,19516.3,2.419630874,19516.3,5.075779484,2.303412022,18578.9,2.303412022,18578.9,2.667310695,2.667310695,5.075779484,0.65,71.8,0.84,20.8,12.5
1461,-2.71,-6.91,0.5,0.91,2.3034740130926403,2.667310695,4.2,-3088.393968163678,0.14745999999999998,5.276402747,13.148088786390968,3.13,5.048874370412562,5.819921633354753,10.868796003767311,22.11256546966459,11.840630563060241,10.271934906604356,-1.92,-6.14,0.25,0.2600000000000007,2.381881075183496,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.8351369827283275,3.43,5.508595238095238,4.2,8.176095238095241,3.3660952380952383,4.22,6.127304502369666,2.0973045023696684,3.848554502369668,0.7700000000000005,0.79,0.9205276209576624,48,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.303412022,18578.9,2.303412022,18578.9,2.667310695,2.667310695,4.076802804,0.65,65.8,0.95,15.2,9.44
1473,-2.71,-6.91,0.5,0.91,2.3034740130926403,2.667310695,4.2,-3088.393968163678,0.14745999999999998,5.276402747,13.148088786390968,3.03,5.9897904869356955,5.819921633354753,11.809712120290447,23.259228020912037,11.462335656892185,11.796892364019852,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.33,5.508595238095238,4.2,8.176095238095241,3.3660952380952383,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.8700000000000001,0.72,0.9205276209576624,48,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.303412022,18578.9,2.303412022,18578.9,2.667310695,2.667310695,2.257052621,0.65,69.0,0.97,17.8,11.9
1475,-2.47,-6.35,0.3000000000000003,0.9300000000000006,2.0030127950803407,1.882984091,3.88,-4695.488599800135,2.3725,5.6078201450000025,19.609606282420227,3.37,5.517483362398774,9.484460917324801,15.001944279723572,32.86175894473448,20.77571163939997,12.08604730533451,-1.96,-6.14,0.1299999999999999,0.11000000000000032,2.3313950605038682,0.283931444,4.18,-17879.618020185568,2.20141,12.985482327,50.146237991126526,3.67,5.012396907216496,3.88,7.4598969072164945,3.0498969072164948,4.18,6.2102930622009564,2.1602930622009566,3.924043062200957,0.21,0.5100000000000002,2.200282901048916,54,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.00295889,16155.5,2.00295889,16155.5,1.882984091,1.882984091,1.818247616,0.65,71.11,1.003,18.51,13.2
1518,-2.75,-6.71,0.31000000000000005,0.8300000000000001,2.1139158897044235,2.36664284,3.96,-5356.317185468705,3.9512,5.876048302,18.54179412955744,3.3600000000000003,5.007148525382501,7.9636093031040325,12.970757828486533,28.328135097414595,17.392522717979205,10.935612379435382,-2.23,-6.41,0.3200000000000001,0.29000000000000004,2.389146498710573,4.043250557,4.18,-8854.498196663628,18.68951,5.974315108000001,7.115365357337444,3.66,5.649722222222222,3.96,8.26222222222222,3.5322222222222233,4.18,6.885938995215312,2.565938995215311,4.464688995215312,0.2999999999999998,0.52,2.0547376469216463,54,2.389082202,19269.9,2.389082202,19269.9,4.043250557,2.113859,17050.0,2.113859,17050.0,2.36664284,2.36664284,4.043250557,0.65,71.0,0.92,18.2,11.9
1519,-2.75,-6.71,0.31000000000000005,0.8300000000000001,2.1139158897044235,2.36664284,3.96,-5356.317185468705,3.9512,5.876048302,18.54179412955744,3.09,5.517483362398774,7.9636093031040325,13.481092665502805,27.07677461866238,15.994909285284448,11.081865333377936,-1.96,-6.14,0.1299999999999999,0.11000000000000032,2.3313950605038682,0.283931444,4.18,-17879.618020185568,2.20141,12.985482327,50.146237991126526,3.39,5.649722222222222,3.96,8.26222222222222,3.5322222222222233,4.18,6.2102930622009564,2.1602930622009566,3.924043062200957,0.5700000000000003,0.79,2.0547376469216463,54,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.113859,17050.0,2.113859,17050.0,2.36664284,2.36664284,1.818247616,0.65,77.0,0.86,21.8,14.4
1520,-2.75,-6.71,0.31000000000000005,0.8300000000000001,2.1139158897044235,2.36664284,3.96,-5356.317185468705,3.9512,5.876048302,18.54179412955744,3.2,5.1330450861721415,7.9636093031040325,13.096654389276171,27.24104112969444,16.56430735045639,10.676733779238054,-2.12,-6.25,0.10000000000000007,0.13999999999999968,2.3716896449117235,0.218227421,4.13,-17143.844153452093,6.44399,13.714828551999998,45.98916704269936,3.5,5.649722222222222,3.96,8.26222222222222,3.5322222222222233,4.13,6.591357445520583,2.4063574455205807,4.240732445520583,0.46,0.6299999999999999,2.0547376469216463,54,2.50414804,20198.0,2.371625818,19129.1,0.218227421,2.113859,17050.0,2.113859,17050.0,2.36664284,2.36664284,2.7696043610000003,0.65,69.9,0.8909999999999999,21.03,13.1
1522,-2.75,-6.71,0.31000000000000005,0.8300000000000001,2.1139158897044235,2.36664284,3.96,-5356.317185468705,3.9512,5.876048302,18.54179412955744,2.9300000000000006,7.18940971768899,7.9636093031040325,15.153019020793025,28.858924725100323,15.166693917761634,13.692230807338689,-1.98,-5.98,0.09000000000000008,0.09999999999999963,2.1783624280896645,0.14610088,4.0,-18106.00965473941,3.00659,14.24515589,62.75526667518831,3.2300000000000004,5.649722222222222,3.96,8.26222222222222,3.5322222222222233,4.0,6.200100000000001,2.2201,3.960100000000001,0.7299999999999995,0.77,2.0547376469216463,54,2.396248246,19327.7,2.178303804,17569.8,0.14610088,2.113859,17050.0,2.113859,17050.0,2.36664284,2.36664284,0.880102012,0.65,71.0,0.88,20.88,13.1
1527,-2.75,-6.71,0.31000000000000005,0.8300000000000001,2.1139158897044235,2.36664284,3.96,-5356.317185468705,3.9512,5.876048302,18.54179412955744,3.09,5.048874370412562,7.9636093031040325,13.012483673516593,26.135573458258072,15.994909285284448,10.140664172973628,-1.92,-6.14,0.25,0.2600000000000007,2.381881075183496,4.076802804,4.22,-9402.575206581614,5.65723,5.183854525,6.8351369827283275,3.39,5.649722222222222,3.96,8.26222222222222,3.5322222222222233,4.22,6.127304502369666,2.0973045023696684,3.848554502369668,0.5700000000000003,0.8300000000000001,2.0547376469216463,54,2.3818169739999995,19211.3,2.3818169739999995,19211.3,4.076802804,2.113859,17050.0,2.113859,17050.0,2.36664284,2.36664284,4.076802804,0.65,60.0,0.89,17.2,9.05
1528,-2.75,-6.71,0.31000000000000005,0.8300000000000001,2.1139158897044235,2.36664284,3.96,-5356.317185468705,3.9512,5.876048302,18.54179412955744,3.17,4.155882326876856,7.9636093031040325,12.119491629980885,24.972212503575626,16.409016969045858,8.563195534529763,-2.05,-6.22,0.2099999999999997,0.11000000000000032,2.4857171196191232,4.7539747210000005,4.17,-16905.950356579244,6.1365300000000005,12.104839638,26.17189741395175,3.47,5.649722222222222,3.96,8.26222222222222,3.5322222222222233,4.17,6.4284187649880105,2.2934187649880093,4.10029376498801,0.4900000000000002,0.7000000000000002,2.0547376469216463,54,2.485650224,20048.8,2.485650224,20048.8,4.7539747210000005,2.113859,17050.0,2.113859,17050.0,2.36664284,2.36664284,4.7539747210000005,0.65,76.0,0.9,20.73,14.2
1530,-2.75,-6.71,0.31000000000000005,0.8300000000000001,2.1139158897044235,2.36664284,3.96,-5356.317185468705,3.9512,5.876048302,18.54179412955744,3.03,4.521306487354939,7.9636093031040325,12.48491579045897,24.589041649308943,15.684328522463392,8.904713126845554,-1.9,-6.08,0.2,0.16000000000000014,2.44236014679627,5.199305003,4.18,-14105.919536309475,5.08026,11.226781201,26.03033813283712,3.33,5.649722222222222,3.96,8.26222222222222,3.5322222222222233,4.18,6.064886363636365,2.0748863636363635,3.8086363636363636,0.6299999999999999,0.8500000000000001,2.0547376469216463,54,2.4422944179999995,19699.1,2.4422944179999995,19699.1,5.199305003,2.113859,17050.0,2.113859,17050.0,2.36664284,2.36664284,5.199305003,0.65,63.68,0.88,20.94,11.77
1535,-2.75,-6.71,0.31000000000000005,0.8300000000000001,2.1139158897044235,2.36664284,3.96,-5356.317185468705,3.9512,5.876048302,18.54179412955744,3.1500000000000004,3.6031871115513336,7.9636093031040325,11.566796414655366,23.683015659006863,16.305490048105508,7.3775256109013565,-1.91,-6.2,0.4099999999999999,0.20000000000000012,2.5575654632017453,2.18439331,4.29,-10408.007351001079,1.9545,7.968147066,26.608475862299752,3.45,5.649722222222222,3.96,8.26222222222222,3.5322222222222233,4.29,6.12849796037296,2.07349796037296,3.83287296037296,0.5099999999999998,0.8400000000000001,2.0547376469216463,54,2.557496634,20628.3,2.557496634,20628.3,2.18439331,2.113859,17050.0,2.113859,17050.0,2.36664284,2.36664284,2.18439331,0.65,75.0,0.91,21.5,14.7
1551,-2.63,-6.4,0.2999999999999998,0.8699999999999992,1.9612428089664748,2.165804549,3.770000000000001,-4795.233587807502,7.24878,6.097175397999999,19.23596628014716,2.92,6.967194681231388,10.088433912241127,17.055628593472512,32.37158307041083,19.147847565433658,13.22373550497717,-1.83,-5.85,0.16000000000000014,0.29000000000000004,2.1962656219004164,0.241128707,4.02,-15122.809191764587,2.34005,12.751957815,44.747319950918076,3.22,5.407221485411142,3.770000000000001,7.90034648541114,3.3853464854111404,4.02,5.839309701492535,1.9993097014925372,3.668059701492538,0.5500000000000007,0.7999999999999998,0.6086377140585908,57,2.625226908,21174.6,2.1962065159999997,17714.2,0.241128707,1.961190028,15818.6,1.961190028,15818.6,2.165804549,2.165804549,2.659886367,0.65,69.4,0.82,23.56,13.4
1583,-2.74,-6.66,0.3000000000000003,0.8200000000000003,2.071637571910335,2.288387579,3.92,-10804.23215345422,5.3642,5.8893278050000015,19.810310608407107,3.0,5.9897904869356955,8.501465709143782,14.491256196079474,28.25794958235498,16.577858132830375,11.680091449524605,-1.99,-6.04,0.18999999999999995,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.3,5.635204081632653,3.92,8.230204081632653,3.530204081632653,4.05,6.240927469135803,2.2259274691358018,3.9803024691358018,0.6200000000000001,0.7500000000000002,2.1324280792739563,54,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.07158182,16709.0,2.07158182,16709.0,2.288387579,2.288387579,2.257052621,0.65,75.0,0.78,22.92,13.32
1585,-2.7,-6.58,0.3700000000000001,0.9000000000000004,2.1033401110890697,3.017466037,3.88,-5092.059992588252,2.89901,6.15033708,13.18970850895644,3.14,5.517483362398774,8.09417574971232,13.611659112111091,27.781396247818734,16.520212705162844,11.261183542655894,-1.96,-6.14,0.1299999999999999,0.11000000000000032,2.3313950605038682,0.283931444,4.18,-17879.618020185568,2.20141,12.985482327,50.146237991126526,3.4399999999999995,5.5488659793814445,3.88,8.111365979381446,3.4713659793814444,4.18,6.2102930622009564,2.1602930622009566,3.924043062200957,0.4400000000000004,0.7400000000000002,1.950614536874609,54,2.5710724439999995,20737.8,2.3313323179999994,18804.1,0.283931444,2.103283506,16964.7,2.103283506,16964.7,3.017466037,3.017466037,1.818247616,0.65,74.2,0.901,22.35,14.9
