,Acceptor,donor,AccHOMO,AccCalcLUMO,AccFundBg,AccOptBg,AccEnergyTransitioneV,AccTriplet,AccDeltaHOMO,AccDeltaLUMO,DeltaDipMom,GSDipMom,AccEnergyTransitionWavenumber,AccOscStr,AccSumOscStr,AccElectroIndex,DonHOMO,DonCalcLUMO,DonFundBg,DonEnergyTransitioneV,DonDeltaHOMO,DonDeltaLUMO,DonEnergyTransitionWavenumber,DonOscStr,DonSumOscStr,AbsFOM,LUMOOffset,HOMOOffset,DHomoALumoOffset,DonNucleoIndex,AccNucleoIndex,DonElectroIndex,AccChemHard,AccElectrodonating,AccElectroaccepting,DonChemHard,DonElectrodonating,DonElectroaccepting,acc_first_oscs,acc_highest_oscs_under_ten,acc_lowest_transition_eV,acc_lowest_transition_wavenumber,don_first_oscs,don_highest_oscs_under_ten,don_lowest_transition_eV,don_lowest_transition_wavenumber,PiSystemSize,Planarity,Polarizability,sTDDFTLUMO,sTDDFTHOMO,sTDDFTdeltaLUMO,sTDDFTdeltaHOMO,sTDDFToptbg,sTDDFToscs,sTDDFTfundbg,sTDDFTsinglepointenergy,sTDDFTdipolemoment,sTDDFTsummedoscs,sTDDFTabsFOM,sTDDFTScharberVoc,sTDDFTScharberJscDon,sTDDFTScharberJscAcc,sTDDFTScharberJscTot,sTDDFTScharberPCETot,sTDDFTScharberPCEAcc,sTDDFTScharberPCEDon,donsTDDFTLUMO,donsTDDFTHOMO,donsTDDFTdeltaLUMO,donsTDDFTdeltaHOMO,donsTDDFToptbg,donsTDDFToscs,donsTDDFTfundbg,donsTDDFTsinglepointenergy,donsTDDFTdipolemoment,donsTDDFTsummedoscs,donsTDDFTabsFOM,sTDDFTDHomoALumoOffset,sTDDFTaccElectrophilicity,sTDDFTdonElectrophilicity,sTDDFTDonNucleoIndex,sTDDFTAccNucleoIndex,sTDDFTAccChemHard,sTDDFTAccElectrodonating,sTDDFTAccElectroaccepting,sTDDFTDonChemHard,sTDDFTDonElectrodonating,sTDDFTDonElectroaccepting,sTDDFTdonlowestengtranseV,sTDDFTdonlowestengtranswavenumber,sTDDFTdonfirstengtranseV,sTDDFTdonfirstengtranswavenumber,sTDDFTdonfirstoscs,sTDDFTacclowestengtranseV,sTDDFTacclowestengtranswavenumber,sTDDFTaccfirstengtranseV,sTDDFTaccfirstengtranswavenumber,sTDDFTaccfirstoscs,sTDDFTacchighestoscsunderten,sTDDFTdonhighestoscsunderten,sTDDFTHOMOoffset,sTDDFTLUMOoffset,ScharberJsclowestoptbg,ScharberVoc,ImamuraVoc,ScharberJscDon,ScharberJscAcc,ScharberTotalJsc,ImamuraJscDon,ImamuraJscAcc,ImamuraTotalJsc,ScharberFF,ImamuraFF,ScharberPCEtotal,ScharberPCEacc,ScharberPCEdon,ScharberPCElowestoptbg,ImamuraPCEtotal,ImamuraPCEacc,ImamuraPCEdon,AlharbiVocDon,AlharbiVocAcc,AlharbiFFDon,AlharbiFFAcc,AlharbiPCEAcc,AlharbiPCEDon,ExperimentalFF,ExperimentalVoc,ExperimentalJsc,ExperimentalPCE
261,N65-2FIC,PBDB-T,-5.608266458805001,-3.8745578692394393,1.7337085895655622,1.7337085895655622,1.7337085895655622,1.193,0.7849668245373493,0.2666987848750501,1.604748096411565,9.19276407275122,13983.4,2.215256867,4.118165548,12.96699424830746,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,68.17346133284778,0.8586754386034663,0.5406085867883501,1.193100002777212,0.1255991217682024,0.0771188743397898,7.961839110989444,1.7337085895655613,15.446057117166417,10.704644953144197,2.0517754413806784,10.110960151738894,6.069190000412581,2.215256867,2.215256867,1.733720564567131,13983.4,1.343741812,1.343741812,2.05178961332069,16548.8,58,1.89295259745358,955.10467,-2.77,-6.61,0.29,0.96,2.0138365403689744,2.062464359,3.84,-5549.025677092341,8.28011,5.770441791,18.990919314600607,2.78,6.967194681231387,9.296379238008514,16.263573919239903,29.388278072066505,16.798557283081383,12.589720788985115,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.08,5.728151041666667,3.668059701492538,0.2726236979166666,0.1745764021803865,3.84,8.313151041666666,3.623151041666668,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.013782344,16242.8,2.013782344,16242.8,2.062464359,2.062464359,2.659886367,0.7600000000000007,0.94,14.053718435453014,0.893100002777212,0.893100002777212,8.779289146406708,14.053718435453014,22.83300758185972,11.480608883643214,18.37793949232434,29.858548375967555,65.0,70.0,13.254903437601165,8.158394382926607,5.096509054674556,8.158394382926607,18.6666687462501,11.489336468144012,7.177332278106086,1.391373523883216,1.103132599092489,81.86874038221555,78.16558868292164,12.118101060648558,10.000488073657753,62.0,0.72,19.11,8.51
266,N65-IC,PBDB-TF,-5.48045458322515,-3.7374224467442927,1.7430321364808572,1.743032136480857,1.743032136480857,1.206,0.7824361657277006,0.2683314679780495,1.4006987388953138,9.024512223166704,14058.6,2.063997335,3.582779986,12.186989436578791,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,41.86408850642644,0.8549486182874353,0.2372016434808497,1.5058304930000077,0.1430180707762103,0.0820547195190419,6.992123404914088,1.7430321364808572,14.600398202601204,9.991459687616482,2.3607791112874428,9.171103791419842,5.108240407319263,2.063997335,2.063997335,1.7430441758816504,14058.6,1.009233201,1.009233201,2.3607954175650554,19041.1,58,1.9675947971117016,952.555512,-2.6,-6.48,0.29,0.9499999999999992,2.046816107915096,1.927606175,3.88,-5152.481883702276,8.17454,5.792943264,18.017137890642218,3.14,5.989790486935695,8.826455820457921,14.816246307393616,30.23995871339037,18.01479632955462,12.225162383835752,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.44,5.312268041237113,3.980302469135802,0.2512371880665437,0.1882435133614081,3.88,7.824768041237115,3.2847680412371134,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.046761024,16508.8,2.046761024,16508.8,1.927606175,1.927606175,2.257052621,0.4400000000000004,0.6100000000000001,13.861217639774129,1.2058304930000077,1.2058304930000077,5.261600286563966,13.861217639774129,19.122817926338094,6.880554220810313,18.126207682568097,25.00676190337841,65.0,70.0,14.98827002898267,10.864281285097006,4.123988743885666,10.864281285097006,21.107741223999216,15.29999376226413,5.807747461735088,1.669796141136633,1.1116060447694274,84.42096775051294,78.29590226120952,12.063999638280013,7.417057261967582,51.0,0.87,15.07,6.67
267,N65-IC,PBDB-T,-5.48045458322515,-3.7374224467442927,1.7430321364808572,1.743032136480857,1.743032136480857,1.206,0.7824361657277006,0.2683314679780495,1.4006987388953138,9.024512223166704,14058.6,2.063997335,3.582779986,12.186989436578791,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,65.03364962265886,0.7215400161083205,0.4127967112084993,1.3302354252723578,0.1255991217682024,0.0820547195190419,7.961839110989444,1.7430321364808572,14.600398202601204,9.991459687616482,2.0517754413806784,10.110960151738894,6.069190000412581,2.063997335,2.063997335,1.7430441758816504,14058.6,1.343741812,1.343741812,2.05178961332069,16548.8,58,1.9675947971117016,952.555512,-2.6,-6.48,0.29,0.9499999999999992,2.046816107915096,1.927606175,3.88,-5152.481883702276,8.17454,5.792943264,18.017137890642218,2.95,6.967194681231387,8.826455820457921,15.793650501689308,30.28432483698925,16.924729035728063,13.359595801261184,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.25,5.312268041237113,3.668059701492538,0.2726236979166666,0.1882435133614081,3.88,7.824768041237115,3.2847680412371134,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.046761024,16508.8,2.046761024,16508.8,1.927606175,1.927606175,2.659886367,0.6300000000000008,0.77,13.861217639774129,1.0302354252723578,1.0302354252723578,8.779289146406708,13.861217639774129,22.64050678618084,11.4806088722214,18.12620766455965,29.606816536781054,65.0,70.0,15.161283889207768,9.282206342438515,5.879077546769251,9.282206342438515,21.35139385801191,13.07198288331088,8.279410974701031,1.391373523883216,1.1116060447694274,81.86874038221555,78.29590226120952,12.063999638280013,10.000488073657753,55.0,0.87,18.94,9.03
273,NIBT,PBDB-T,-5.30728132876695,-3.5594138421571504,1.7478674866097998,1.7478674866097996,1.7478674866097996,1.276,0.6537807372113003,0.2304532199884499,2.121857691585236,3.176839339532412,14097.6,2.142231259,4.411645506999999,11.244886104978477,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,70.82645127073873,0.5435314115211782,0.2396234567502997,1.5082440298595,0.1255991217682024,0.0889293133486934,7.961839110989444,1.7478674866097998,13.57080161562261,9.137454030160564,2.0517754413806784,10.110960151738894,6.069190000412581,2.142231259,2.142231259,1.747879559409127,14097.6,1.343741812,1.343741812,2.05178961332069,16548.8,72,2.2744202508152784,1144.832107,-2.33,-6.37,0.2099999999999999,0.8200000000000003,2.217317992461813,1.911268458,4.04,-6144.319685290371,2.30256,5.351630993000001,19.436284703942203,3.22,6.967194681231387,6.743289481812316,13.710484163043702,28.696043353250467,14.113704885433178,14.582338467817292,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.52,4.68378712871287,3.668059701492538,0.2726236979166666,0.2135024441802088,4.04,7.11128712871287,2.7612871287128717,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.21725832,17884.0,2.21725832,17884.0,1.911268458,1.911268458,2.659886367,0.5200000000000005,0.5,13.763266900458396,1.2082440298595,1.2082440298595,8.779289146406708,13.763266900458396,22.5425560468651,11.48060452673876,17.99811142395155,29.478715950690308,65.0,70.0,17.703990694908654,10.80910029149712,6.894890403411536,10.80910029149712,24.9322377887419,15.222277473714865,9.709960315027038,1.391373523883216,1.1159999381277876,81.86874038221555,78.36286564440947,12.03638336271849,10.000488073657753,60.0,1.04,17.34,10.8
279,NIDT,PBDB-T,-5.41645340558755,-3.3961821300469826,2.0202712755405674,2.0202712755405674,2.0202712755405674,1.477,0.6184059366463002,0.11594771169805,1.040633325612874,5.8661826095031255,16294.7,1.21571893,5.046886528999999,9.610410495881084,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,76.71179947586205,0.3802996994110104,0.3487955335708994,1.671475741969668,0.1255991217682024,0.104053827922188,7.961839110989444,2.0202712755405674,11.939836334511003,7.533518566693736,2.0517754413806784,10.110960151738894,6.069190000412581,1.21571893,1.819633619,2.138119806915101,17245.1,1.343741812,1.343741812,2.05178961332069,16548.8,60,2.097808704063744,1039.05621,-2.14,-6.46,0.1700000000000001,0.75,2.50504612180123,2.831936302,4.32,-5618.742849254354,4.94213,5.239827168999999,15.917131777427594,3.41,6.967194681231387,4.033182889228788,11.000377570460175,24.382336884924975,8.93954987397561,15.442787010949369,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.71,4.280092592592592,3.668059701492538,0.2726236979166666,0.2336398053001623,4.32,6.700092592592592,2.400092592592592,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.504978706,20204.7,2.504978706,20204.7,2.831936302,2.831936302,2.659886367,0.6100000000000003,0.31,9.203070504345703,1.371475741969668,1.371475741969668,8.779289146406708,9.203070504345703,17.982359650752414,11.479603867373203,12.033730976571826,23.51333484394503,65.0,70.0,16.030540528847705,8.20416216642535,7.826378362422355,8.20416216642535,22.57357784589653,11.552779083830057,11.020798762066471,1.391373523883216,1.362898939115836,81.86874038221555,81.55978356156336,10.229925412446375,10.000488073657753,66.0,1.14,13.28,10.0
285,NITV,PBDB-T,-5.6310151767068,-3.539168320924217,2.091846855782583,2.091846855782583,2.091846855782583,1.277,0.8103278354039505,0.2735288425225999,0.2751684630025847,2.07949146618691,16872.0,1.001128892,3.691800658000001,10.050002602695836,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,69.75747037101459,0.5232858902882449,0.5633573046901494,1.5284895510924337,0.1255991217682024,0.0995024617935678,7.961839110989444,2.091846855782583,12.47328890559,7.888197156774495,2.0517754413806784,10.110960151738894,6.069190000412581,1.001128892,1.001128892,2.091861304502241,16872.0,1.343741812,1.343741812,2.05178961332069,16548.8,50,0.7995479725798659,661.426027,-2.4,-6.68,0.3799999999999999,0.9500000000000002,2.368143721483833,1.949367222,4.279999999999999,-3517.793123699414,2.10715,3.71305124,13.722341648159684,3.15,6.967194681231387,5.175166435836013,12.1423611170674,24.861484387195503,10.596153277374238,14.265331109821265,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.45,4.815794392523365,3.668059701492538,0.2726236979166666,0.2076500611306254,4.279999999999999,7.353294392523364,2.8132943925233644,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,2.36807999,19100.5,2.36807999,19100.5,1.949367222,1.949367222,2.659886367,0.8300000000000001,0.5699999999999998,8.779289146406708,1.2284895510924336,1.2284895510924336,8.779289146406708,8.22798954360428,17.00727869001099,11.480600327704662,10.7596706151678,22.240270942872463,65.0,70.0,13.580621706077082,6.57019946753018,7.010422238546902,7.010422238546902,19.12535832674844,9.252700046750958,9.872658279997482,1.391373523883216,1.427567751833664,81.86874038221555,82.24682561047328,9.6607224457422,10.000488073657753,53.0,1.12,8.08,4.8
288,O-IDTBR,P3HT,-5.28790682261135,-3.5966625258448355,1.6912442967665149,1.6912442967665144,1.6912442967665144,1.123,0.5271389511885998,0.2152420557455001,0.9043771255012424,3.066297743510234,13640.9,2.959059797,5.320379216000001,11.668268838872638,-5.10602592493715,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.2626714998876502,24277.1,1.365920018,3.0167570560000008,35.20756790414798,1.5005924628398415,0.1818808976742003,1.5093633990923143,0.2321145195802108,0.0857025162694672,4.3082182097377775,1.6912442967665149,13.995113944534593,9.552829270306502,3.009955861932156,6.296864448094072,2.6958164541230003,2.959059797,2.959059797,1.6912559784604444,13640.9,1.365920018,1.365920018,3.0099766521770595,24277.1,48,0.8996670646455667,696.313781,-2.5,-6.34,0.2299999999999999,0.6400000000000006,2.035694802618528,2.441165507,3.84,-5513.841507235471,2.18043,4.368987528,16.134883617869125,2.75,2.703295592027475,9.01539668385852,11.718692275885996,20.94716244314622,16.115021572397108,4.832140870749112,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,3.05,5.087604166666667,2.320436681222707,0.4309533667055591,0.1965561720685489,3.84,7.537604166666666,3.1176041666666667,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.035640018,16419.1,2.035640018,16419.1,2.441165507,2.441165507,2.364060892,0.79,1.53,14.801277488149044,1.2093633990923145,1.2093633990923145,1.174592235832315,14.801277488149044,15.97586972398136,1.5360052314730277,19.35551671527183,20.891521946744856,65.0,70.0,12.55841087335256,11.635080115084714,0.9233307582678464,11.635080115084714,17.685809395608928,16.38549744017847,1.3003119554304583,2.249705405600672,1.0645214583875149,87.95300735989845,77.55141749389935,12.219216543725238,2.3241463478773428,60.0,0.72,13.9,6.3
294,PC70BM,P3HT,-5.9025847995058,-3.904642922894017,1.9979418766117831,1.9979418766117836,3.450803412021424,1.64,0.1835135807772001,0.0691713407971001,0.4949633708783106,4.907470053160836,27832.8,0.086871837,0.6121377159999999,12.035099309560197,-5.10602592493715,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.2626714998876502,24277.1,1.365920018,3.0167570560000008,13.729432160489,1.808572859889024,0.7965588745686505,1.2013830020431326,0.2321145195802108,0.0830902989895264,4.3082182097377775,1.9979418766117831,14.611777607448388,9.70816374624848,3.009955861932156,6.296864448094072,2.6958164541230003,0.003239843,0.039945755,2.385282295684969,19238.6,1.365920018,1.365920018,3.0099766521770595,24277.1,68,1.6268211165608888,741.848975,-2.54,-6.88,0.0499999999999998,0.2800000000000002,2.0562016464987103,0.121609764,4.34,-3279.358687300298,4.59596,3.147142338,9.229958684858364,2.71,2.703295592027475,8.732043434864229,11.435339026891704,20.14334969586973,15.38149451051334,4.761855185356397,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,3.01,5.111543778801844,2.320436681222707,0.4309533667055591,0.1956356128939195,4.34,7.737793778801844,3.0277937788018434,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.478880916,19994.2,2.05614631,16584.5,0.009635634,0.121609764,2.364060892,1.33,1.57,1.174592235832315,0.9013830020431326,0.9013830020431326,1.174592235832315,0.3342779152597809,1.508870151092096,1.5360052314730277,0.4371326584166365,1.973137889889664,65.0,70.0,0.8840454392150346,0.1958530800028278,0.6881923592122068,0.6881923592122068,1.244987068243658,0.2758167635542781,0.96917030468938,2.249705405600672,2.6397273988264374,87.95300735989845,89.54690057086096,0.7901641535452089,2.3241463478773428,69.9,0.6,10.68,4.48
296,PC70BM,PBDB-TF,-5.9025847995058,-3.904642922894017,1.9979418766117831,1.9979418766117836,3.450803412021424,1.64,0.1835135807772001,0.0691713407971001,0.4949633708783106,4.907470053160836,27832.8,0.086871837,0.6121377159999999,12.035099309560197,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,23.965743885163533,1.0221690944371598,0.6593318597615001,1.338610016850283,0.1430180707762103,0.0830902989895264,6.992123404914088,1.9979418766117831,14.611777607448388,9.70816374624848,2.3607791112874428,9.171103791419842,5.108240407319263,0.003239843,0.039945755,2.385282295684969,19238.6,1.009233201,1.009233201,2.3607954175650554,19041.1,68,1.6268211165608888,741.848975,-2.54,-6.88,0.0499999999999998,0.2800000000000002,2.0562016464987103,0.121609764,4.34,-3279.358687300298,4.59596,3.147142338,9.229958684858364,3.2,5.989790486935695,8.732043434864229,14.721833921799924,30.621414557343844,18.1626503445176,12.458764212826244,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.5,5.111543778801844,3.980302469135802,0.2512371880665437,0.1956356128939195,4.34,7.737793778801844,3.0277937788018434,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.478880916,19994.2,2.05614631,16584.5,0.009635634,0.121609764,2.257052621,0.8399999999999999,0.55,5.261600286563966,1.038610016850283,1.038610016850283,5.261600286563966,0.3342779152597809,5.595878201823747,6.880554220891032,0.4371326584166169,7.317686879307649,65.0,70.0,3.777757849767391,0.225669854280415,3.552087995486976,3.552087995486976,5.320156025115968,0.317807250406724,5.002348774709244,1.669796141136633,2.6397273988264374,84.42096775051294,89.54690057086096,0.7901641535452089,7.417057261967582,72.3,0.93,13.5,9.06
300,PCBM,P3HT,-5.96759279839025,-4.080033286388662,1.887559512001588,1.887559512001587,3.5344425709184684,1.637,0.1534994230670507,0.0583412095472,0.3360903495056538,4.35717651037812,28507.4,0.011924378,0.109822545,13.371073772460308,-5.10602592493715,-2.0960700630049938,3.009955861932156,3.009955861932156,0.3436253704114005,0.2626714998876502,24277.1,1.365920018,3.0167570560000008,9.836980841268002,1.9839632233836688,0.8615668734530999,1.0259926385484874,0.2321145195802108,0.0747883092276139,4.3082182097377775,1.8875595120015876,16.000952763155137,10.97713972076568,3.009955861932156,6.296864448094072,2.6958164541230003,0.00208074,0.002813781,2.326885740776212,18767.6,1.365920018,1.365920018,3.0099766521770595,24277.1,58,1.546931168866461,655.096362,-2.5,-7.1,0.08,0.1800000000000006,2.1217516365800435,0.281038552,4.6,-2898.714048371355,4.12265,2.047633325,1.0443204555742869,2.75,2.703295592027475,7.870659506915215,10.57395509894269,18.90094473936006,14.06880386861095,4.832140870749112,-0.97,-5.55,0.76,0.79,2.686260166633604,2.364060892,4.58,-3859.844937179237,0.15653,2.785353023,12.01610690118826,3.05,5.008695652173913,2.320436681222707,0.4309533667055591,0.1996527777777777,4.6,7.696195652173912,2.896195652173913,4.58,4.2366866812227055,0.9766866812227076,2.686187874,21666.3,2.686187874,21666.3,2.364060892,2.121694536,17113.2,2.121694536,17113.2,0.004045055,0.004045055,2.364060892,1.5499999999999998,1.53,1.174592235832315,0.7259926385484874,0.7259926385484874,1.174592235832315,0.2514480374979143,1.426040273330229,1.5360052314730277,0.3288166644203494,1.8648218958933769,65.0,70.0,0.6729415814624226,0.1186571257306173,0.5542844557318053,0.5542844557318053,0.9476928780358376,0.1671029344608693,0.7805899435749684,2.249705405600672,2.7133840958308144,87.95300735989845,89.80171891885401,0.6126947728309213,2.3241463478773428,65.8,0.6,9.6,3.79
309,SNBDT1-F,PBDB-T,-5.429406024871351,-3.778307532508724,1.6510984923626264,1.6510984923626264,1.6510984923626264,1.203,0.5944599178022996,0.2985905281536491,2.9597564631481674,10.565542299235345,13317.1,1.018635411,5.483710426000001,12.83720949218521,-5.0676578720166505,-3.015882430635972,2.0517754413806784,2.0517754413806784,0.1565470981926493,0.1861802965120995,16548.8,1.343741812,5.910814255,75.41224857985408,0.7624251018727519,0.3617481528546999,1.2893503395079264,0.1255991217682024,0.0778985495725345,7.961839110989444,1.6510984923626273,15.242331537302892,10.638474758612858,2.0517754413806784,10.110960151738894,6.069190000412581,1.018635411,1.018635411,1.6511098967630864,13317.1,1.343741812,1.343741812,2.05178961332069,16548.8,58,1.188372543925179,749.303185,-2.62,-6.45,0.3200000000000003,0.7599999999999998,1.991841896449117,1.332382943,3.83,-4731.453918691001,9.84974,5.871113664000002,23.64501801587586,2.93,6.967194681231387,9.62626730150264,16.593461982734027,31.602248346116955,18.333226075711774,13.269022270405175,-1.83,-5.85,0.1600000000000001,0.29,2.1962656219004164,0.241128707,4.02,-15122.809191764589,2.34005,12.751957815,44.74731995091807,3.2299999999999995,5.369771540469975,3.668059701492538,0.2726236979166666,0.1862276621013336,3.83,7.876646540469975,3.341646540469974,4.02,5.839309701492535,1.9993097014925372,2.625226908,21174.6,2.196206516,17714.2,0.241128707,1.991788292,16065.4,1.991788292,16065.4,1.332382943,1.332382943,2.659886367,0.6000000000000005,0.79,15.662281463647709,0.9893503395079264,0.9893503395079264,8.779289146406708,15.662281463647709,24.441570610054416,11.480608880808829,20.48144498565436,31.962053866463183,65.0,70.0,15.71782951775679,10.072064264293566,5.6457652534632246,10.072064264293566,22.135168190909184,14.184327185119036,7.950841005790149,1.391373523883216,1.0279902309064493,81.86874038221555,76.93765107411173,12.387479104255751,10.000488073657753,70.4,0.86,20.97,12.7
314,SeTIC,PBDB-TF,-5.52475471808655,-3.774506751413271,1.750247966673279,1.7502479666732789,1.7502479666732789,1.224,0.7023258481405001,0.2357322286881498,0.3988681407359178,1.0835824127764495,14116.8,1.795561048,3.508928474,12.352001762711748,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,41.10444871016681,0.8920329229564135,0.2815017783422497,1.468746188331029,0.1430180707762103,0.0809585376694814,6.992123404914088,1.750247966673279,14.786207628003782,10.136576893253874,2.3607791112874428,9.171103791419842,5.108240407319263,1.795561048,1.795561048,1.7502600559149617,14116.8,1.009233201,1.009233201,2.3607954175650554,19041.1,54,2.132543616922231,914.573601,-2.6,-6.55,0.25,0.8500000000000005,2.050250446340012,1.656249514,3.95,-8966.37482675269,1.02902,5.651650036,16.949944756244903,3.14,5.989790486935695,8.779289146406708,14.769079633342402,30.143691531651843,17.91852914781609,12.225162383835752,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.44,5.298892405063293,3.980302469135802,0.2512371880665437,0.1887186837469019,3.95,7.8332674050632916,3.258267405063292,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.05019527,16536.5,2.05019527,16536.5,1.656249514,1.656249514,2.257052621,0.5099999999999998,0.6100000000000001,13.714409492001918,1.168746188331029,1.168746188331029,5.261600286563966,13.714409492001918,18.976009778565885,6.8805542208678006,17.934227797171925,24.814782018039725,65.0,70.0,14.41579041398029,10.41863148234228,3.9971589316380056,10.41863148234228,20.3015273284945,14.67239226502355,5.62913506347095,1.669796141136633,1.118162940221824,84.42096775051294,78.39567847608359,12.021933738439053,7.417057261967582,51.0,0.95,15.45,7.46
320,SeTIC4Cl,PBDB-TF,-5.697519801769,-3.893053921983244,1.804465879785757,1.804465879785757,1.804465879785757,1.273,0.6584883068249496,0.2520046369480497,1.8448274627925327,6.006151109459473,14554.1,2.39254829,4.444462281,12.743259013804082,-5.2432529397443,-2.8824738284568574,2.3607791112874428,2.3607791112874428,0.3944834490698499,0.28890327507585,19041.1,1.009233201,3.885868678,47.5763502075622,1.0105800935263862,0.4542668620247001,1.3501990177610566,0.1430180707762103,0.0784728615275538,6.992123404914088,1.804465879785756,15.253681562228753,10.458394700352631,2.3607791112874428,9.171103791419842,5.108240407319263,2.39254829,2.39254829,1.804478343519208,14554.1,1.009233201,1.009233201,2.3607954175650554,19041.1,54,2.1324280792739563,964.585333,-2.76,-6.73,0.2599999999999998,0.7999999999999998,2.11995387819877,2.251970773,3.9700000000000006,-10804.249154796107,5.34602,5.951348291000001,20.25788112828038,2.9800000000000004,5.989790486935695,7.870659506915215,13.86044999385091,26.847691638089216,15.245467464894777,11.602224173194443,-1.99,-6.04,0.1899999999999999,0.2599999999999998,2.2861659392977582,0.548377181,4.05,-15717.647341304437,1.22344,13.040835350999998,48.55193625232204,3.28,5.671290931989924,3.980302469135802,0.2512371880665437,0.1763266973942956,3.9700000000000006,8.291915931989925,3.546915931989924,4.05,6.240927469135802,2.225927469135802,2.6317358579999994,21227.1,2.2861044139999995,18439.3,0.059964056,2.119896826,17098.7,2.119896826,17098.7,2.251970773,2.251970773,2.257052621,0.6900000000000004,0.7699999999999998,12.737385790144748,1.0501990177610565,1.0501990177610565,5.261600286563966,12.737385790144748,17.998986076708714,6.880554220890887,16.6565814178805,23.537135638771385,65.0,70.0,12.286636373995377,8.694913529674874,3.5917228443205005,8.694913529674874,17.303073710122526,12.244907811020616,5.05816589910191,1.669796141136633,1.1674016314928624,84.42096775051294,79.11661082314674,11.76435912774945,7.417057261967582,75.0,0.78,22.92,13.32
